from_web_code,from_web_name,from_stop_id,to_web_code,to_web_name,to_stop_id,peak_fare,low_fare,senior_fare,dist,time
34,Glenmont,16051,66,Cheverly,999,5.75,3.5,2.85,16.82,54.0
34,Glenmont,16051,97,Clarendon,12648,5.6,3.5,2.8,15.14,44.0
34,Glenmont,16051,8,Cleveland Park,4912,4.95,3.5,2.45,12.8,36.0
34,Glenmont,16051,79,College Park-U of MD,11733,4.5,3.5,2.25,11.21,28.0
34,Glenmont,16051,75,Columbia Heights,25552,4.15,3.25,2.05,10.01,23.0
34,Glenmont,16051,86,Congress Heights,4655,5.75,3.5,2.85,16.77,46.0
34,Glenmont,16051,96,Court House,12488,5.5,3.5,2.75,14.67,42.0
34,Glenmont,16051,45,Crystal City,9720,5.75,3.5,2.85,16.02,44.0
34,Glenmont,16051,65,Deanwood,5030,5.75,3.5,2.85,16.2,52.0
34,Glenmont,16051,102,Dunn Loring-Merrifield,11602,5.75,3.5,2.85,20.74,60.0
34,Glenmont,16051,6,Dupont Circle,4956,4.95,3.5,2.45,12.76,32.0
34,Glenmont,16051,100,East Falls Church,12282,5.75,3.5,2.85,17.44,53.0
34,Glenmont,16051,60,Eastern Market,6479,5.35,3.5,2.65,14.17,44.0
34,Glenmont,16051,49,Eisenhower Avenue,9880,5.75,3.5,2.85,20.49,55.0
34,Glenmont,16051,4,Farragut North,5635,4.95,3.5,2.45,12.72,30.0
34,Glenmont,16051,38,Farragut West,7932,4.95,3.5,2.45,12.8,35.0
34,Glenmont,16051,58,Federal Center SW,7333,5.15,3.5,2.55,13.5,40.0
34,Glenmont,16051,53,Federal Triangle,7671,4.95,3.5,2.45,12.83,34.0
34,Glenmont,16051,40,Foggy Bottom-GWU,8040,5.05,3.5,2.5,13.09,37.0
34,Glenmont,16051,32,Forest Glen,21029,2.2,1.75,1.1,3.29,7.0
34,Glenmont,16051,28,Fort Totten,5305,3.65,2.75,1.8,8.22,16.0
34,Glenmont,16051,95,Franconia-Springfield,14816,5.75,3.5,2.85,25.49,67.0
34,Glenmont,16051,11,Friendship Heights,4364,5.1,3.5,2.55,13.33,42.0
34,Glenmont,16051,21,Gallery Pl-Chinatown,7474,4.85,3.5,2.4,12.41,27.0
34,Glenmont,16051,76,Georgia Ave-Petworth,25553,4.0,2.75,2.0,9.42,20.0
34,Glenmont,16051,80,Greenbelt,11731,4.8,3.5,2.4,12.2,31.0
34,Glenmont,16051,14,Grosvenor-Strathmore,3542,5.3,3.5,2.65,14.01,50.0
34,Glenmont,16051,50,Huntington,10776,5.75,3.5,2.85,21.07,56.0
34,Glenmont,16051,23,Judiciary Square,12874,4.8,3.5,2.4,12.32,26.0
34,Glenmont,16051,48,King St-Old Town,13995,5.75,3.5,2.85,19.94,53.0
34,Glenmont,16051,82,L'Enfant Plaza,5017,5.1,3.5,2.55,13.31,37.0
34,Glenmont,16051,67,Landover,2124,5.75,3.5,2.85,17.7,57.0
34,Glenmont,16051,109,Largo Town Center,4697,5.75,3.5,2.85,20.42,62.0
34,Glenmont,16051,36,McPherson Square,7812,4.9,3.5,2.45,12.64,34.0
34,Glenmont,16051,13,Medical Center,2640,5.15,3.5,2.55,13.56,47.0
34,Glenmont,16051,1,Metro Center,7588,4.85,3.5,2.4,12.52,28.0
34,Glenmont,16051,64,Minnesota Ave,25426,5.75,3.5,2.85,15.81,50.0
34,Glenmont,16051,110,Morgan Boulevard,4664,5.75,3.5,2.85,19.49,59.0
34,Glenmont,16051,70,Mt Vernon Sq 7th St-Convention Center,10344,4.65,3.5,2.3,11.79,28.0
34,Glenmont,16051,84,Navy Yard-Ballpark,5759,5.4,3.5,2.7,14.38,41.0
34,Glenmont,16051,87,Naylor Road,7686,5.75,3.5,2.85,18.0,51.0
34,Glenmont,16051,68,New Carrollton,2658,5.75,3.5,2.85,18.48,60.0
34,Glenmont,16051,108,NoMa-Gallaudet,4567,4.55,3.5,2.25,11.37,23.0
34,Glenmont,16051,43,Pentagon,12928,5.55,3.5,2.75,14.94,41.0
34,Glenmont,16051,44,Pentagon City,12930,5.7,3.5,2.85,15.5,42.0
34,Glenmont,16051,61,Potomac Ave,6553,5.45,3.5,2.7,14.66,46.0
34,Glenmont,16051,78,Prince George's Plaza,3034,4.2,3.25,2.1,10.04,25.0
34,Glenmont,16051,26,Rhode Island Ave-Brentwood,6671,4.3,3.35,2.15,10.4,21.0
34,Glenmont,16051,17,Rockville,7993,5.75,3.5,2.85,16.96,58.0
34,Glenmont,16051,93,Ronald Reagan Washington National Airport,9838,5.75,3.5,2.85,16.42,46.0
34,Glenmont,16051,41,Rosslyn,11332,5.25,3.5,2.6,13.95,40.0
34,Glenmont,16051,18,Shady Grove,9360,5.75,3.5,2.85,19.4,62.0
34,Glenmont,16051,72,Shaw-Howard U,308,4.55,3.5,2.25,11.31,27.0
34,Glenmont,16051,31,Silver Spring,20078,2.7,2.05,1.35,4.93,10.0
34,Glenmont,16051,54,Smithsonian,12906,5.05,3.5,2.5,13.19,36.0
34,Glenmont,16051,107,Southern Avenue,7681,5.75,3.5,2.85,17.53,48.0
34,Glenmont,16051,63,Stadium-Armory,5110,5.75,3.5,2.85,16.03,47.0
34,Glenmont,16051,88,Suitland,10142,5.75,3.5,2.85,19.09,53.0
34,Glenmont,16051,29,Takoma,6963,3.15,2.05,1.55,6.37,13.0
34,Glenmont,16051,10,Tenleytown-AU,5660,5.1,3.5,2.55,13.31,40.0
34,Glenmont,16051,16,Twinbrook,3969,5.65,3.5,2.8,15.23,55.0
34,Glenmont,16051,73,U Street/African-Amer Civil War Memorial/Cardozo,1418,4.4,3.45,2.2,10.91,25.0
34,Glenmont,16051,25,Union Station,12872,4.7,3.5,2.35,11.84,24.0
34,Glenmont,16051,94,Van Dorn Street,10352,5.75,3.5,2.85,22.36,65.0
34,Glenmont,16051,9,Van Ness-UDC,4941,4.95,3.5,2.45,12.86,38.0
34,Glenmont,16051,103,Vienna/Fairfax-GMU,11610,5.75,3.5,2.85,22.88,64.0
34,Glenmont,16051,98,Virginia Square-GMU,12922,5.7,3.5,2.85,15.52,46.0
34,Glenmont,16051,83,Waterfront,7376,5.3,3.5,2.65,14.02,39.0
34,Glenmont,16051,101,West Falls Church-VT/UVA,14118,5.75,3.5,2.85,18.43,56.0
34,Glenmont,16051,77,West Hyattsville,11886,4.05,2.75,2.0,9.49,22.0
34,Glenmont,16051,33,Wheaton,4271,2.1,1.7,1.05,1.64,3.0
34,Glenmont,16051,15,White Flint,22094,5.45,3.5,2.7,14.53,52.0
34,Glenmont,16051,7,Woodley Park-Zoo/Adams Morgan,4905,4.95,3.5,2.45,12.8,34.0
36,McPherson Square,7812,92,Addison Road-Seat Pleasant,13107,3.75,2.75,1.85,8.49,24.0
36,McPherson Square,7812,85,Anacostia,6751,2.35,1.9,1.15,3.79,18.0
36,McPherson Square,7812,81,Archives-Navy Memorial-Penn Quarter,7477,2.1,1.7,1.05,0.96,14.0
36,McPherson Square,7812,42,Arlington Cemetery,12926,2.1,1.7,1.05,2.59,8.0
36,McPherson Square,7812,99,Ballston-MU,12631,2.65,2.05,1.3,4.69,14.0
36,McPherson Square,7812,90,Benning Road,4613,3.05,2.05,1.5,6.05,18.0
36,McPherson Square,7812,12,Bethesda,4387,3.4,2.65,1.7,7.2,23.0
36,McPherson Square,7812,47,Braddock Road,13986,3.45,2.75,1.7,7.51,24.0
36,McPherson Square,7812,89,Branch Ave,21110,4.0,2.75,2.0,9.42,31.0
36,McPherson Square,7812,27,Brookland-CUA,4710,2.3,1.85,1.15,3.71,15.0
36,McPherson Square,7812,91,Capitol Heights,1305,3.45,2.75,1.7,7.51,21.0
36,McPherson Square,7812,59,Capitol South,12900,2.1,1.7,1.05,2.22,10.0
36,McPherson Square,7812,66,Cheverly,999,3.45,2.7,1.7,7.46,22.0
36,McPherson Square,7812,97,Clarendon,12648,2.3,1.85,1.15,3.67,10.0
36,McPherson Square,7812,8,Cleveland Park,4912,2.15,1.75,1.05,3.16,14.0
36,McPherson Square,7812,79,College Park-U of MD,11733,3.95,2.75,1.95,9.17,30.0
36,McPherson Square,7812,75,Columbia Heights,25552,2.1,1.7,1.05,2.46,20.0
36,McPherson Square,7812,86,Congress Heights,4655,2.75,2.05,1.35,5.06,21.0
36,McPherson Square,7812,96,Court House,12488,2.15,1.75,1.05,3.17,8.0
36,McPherson Square,7812,45,Crystal City,9720,2.5,2.0,1.25,4.22,14.0
36,McPherson Square,7812,65,Deanwood,5030,3.15,2.05,1.55,6.35,20.0
36,McPherson Square,7812,102,Dunn Loring-Merrifield,11602,4.5,3.5,2.25,11.18,25.0
36,McPherson Square,7812,6,Dupont Circle,4956,2.1,1.7,1.05,1.28,10.0
36,McPherson Square,7812,100,East Falls Church,12282,3.35,2.65,1.65,7.06,18.0
36,McPherson Square,7812,60,Eastern Market,6479,2.1,1.7,1.05,2.69,12.0
36,McPherson Square,7812,49,Eisenhower Avenue,9880,3.8,2.75,1.9,8.76,28.0
36,McPherson Square,7812,4,Farragut North,5635,2.1,1.7,1.05,0.8,8.0
36,McPherson Square,7812,38,Farragut West,7932,2.1,1.7,1.05,0.38,1.0
36,McPherson Square,7812,58,Federal Center SW,7333,2.1,1.7,1.05,1.72,8.0
36,McPherson Square,7812,53,Federal Triangle,7671,2.1,1.7,1.05,0.68,2.0
36,McPherson Square,7812,40,Foggy Bottom-GWU,8040,2.1,1.7,1.05,0.91,3.0
36,McPherson Square,7812,32,Forest Glen,21029,3.95,2.75,1.95,9.3,27.0
36,McPherson Square,7812,28,Fort Totten,5305,2.65,2.05,1.3,4.81,18.0
36,McPherson Square,7812,95,Franconia-Springfield,14816,5.4,3.5,2.7,14.39,34.0
36,McPherson Square,7812,11,Friendship Heights,4364,2.9,2.05,1.45,5.52,20.0
36,McPherson Square,7812,21,Gallery Pl-Chinatown,7474,2.1,1.7,1.05,0.68,7.0
36,McPherson Square,7812,76,Georgia Ave-Petworth,25553,2.15,1.7,1.05,3.1,23.0
36,McPherson Square,7812,34,Glenmont,16051,4.9,3.5,2.45,12.64,34.0
36,McPherson Square,7812,80,Greenbelt,11731,4.6,3.5,2.3,11.53,33.0
36,McPherson Square,7812,14,Grosvenor-Strathmore,3542,4.3,3.35,2.15,10.41,28.0
36,McPherson Square,7812,50,Huntington,10776,3.95,2.75,1.95,9.27,29.0
36,McPherson Square,7812,23,Judiciary Square,12874,2.1,1.7,1.05,1.04,8.0
36,McPherson Square,7812,48,King St-Old Town,13995,3.65,2.75,1.8,8.12,26.0
36,McPherson Square,7812,82,L'Enfant Plaza,5017,2.1,1.7,1.05,1.47,6.0
36,McPherson Square,7812,67,Landover,2124,3.95,2.75,1.95,9.17,25.0
36,McPherson Square,7812,109,Largo Town Center,4697,4.5,3.5,2.25,11.24,30.0
36,McPherson Square,7812,13,Medical Center,2640,3.65,2.75,1.8,8.22,25.0
36,McPherson Square,7812,1,Metro Center,7588,2.1,1.7,1.05,0.41,1.0
36,McPherson Square,7812,64,Minnesota Ave,25426,2.9,2.05,1.45,5.58,18.0
36,McPherson Square,7812,110,Morgan Boulevard,4664,4.15,2.75,2.05,9.97,27.0
36,McPherson Square,7812,70,Mt Vernon Sq 7th St-Convention Center,10344,2.1,1.7,1.05,0.88,15.0
36,McPherson Square,7812,84,Navy Yard-Ballpark,5759,2.1,1.7,1.05,2.67,16.0
36,McPherson Square,7812,87,Naylor Road,7686,3.25,2.05,1.6,6.65,26.0
36,McPherson Square,7812,68,New Carrollton,2658,4.3,3.35,2.15,10.55,28.0
36,McPherson Square,7812,108,NoMa-Gallaudet,4567,2.1,1.7,1.05,2.06,11.0
36,McPherson Square,7812,43,Pentagon,12928,2.15,1.75,1.05,3.22,11.0
36,McPherson Square,7812,44,Pentagon City,12930,2.35,1.9,1.15,3.82,12.0
36,McPherson Square,7812,61,Potomac Ave,6553,2.2,1.75,1.1,3.31,14.0
36,McPherson Square,7812,78,Prince George's Plaza,3034,3.4,2.7,1.7,7.33,27.0
36,McPherson Square,7812,26,Rhode Island Ave-Brentwood,6671,2.1,1.7,1.05,2.98,13.0
36,McPherson Square,7812,17,Rockville,7993,5.55,3.5,2.75,14.85,36.0
36,McPherson Square,7812,93,Ronald Reagan Washington National Airport,9838,2.6,2.05,1.3,4.6,17.0
36,McPherson Square,7812,41,Rosslyn,11332,2.1,1.7,1.05,2.15,6.0
36,McPherson Square,7812,18,Shady Grove,9360,5.75,3.5,2.85,17.51,40.0
36,McPherson Square,7812,72,Shaw-Howard U,308,2.1,1.7,1.05,1.28,16.0
36,McPherson Square,7812,31,Silver Spring,20078,3.55,2.75,1.75,7.72,24.0
36,McPherson Square,7812,54,Smithsonian,12906,2.1,1.7,1.05,1.04,4.0
36,McPherson Square,7812,107,Southern Avenue,7681,3.05,2.05,1.5,5.95,23.0
36,McPherson Square,7812,63,Stadium-Armory,5110,2.35,1.9,1.15,3.8,15.0
36,McPherson Square,7812,88,Suitland,10142,3.6,2.75,1.8,7.98,28.0
36,McPherson Square,7812,29,Takoma,6963,3.15,2.05,1.55,6.44,21.0
36,McPherson Square,7812,10,Tenleytown-AU,5660,2.65,2.05,1.3,4.76,18.0
36,McPherson Square,7812,16,Twinbrook,3969,5.0,3.5,2.5,12.89,33.0
36,McPherson Square,7812,73,U Street/African-Amer Civil War Memorial/Cardozo,1418,2.1,1.7,1.05,1.56,18.0
36,McPherson Square,7812,25,Union Station,12872,2.1,1.7,1.05,1.6,10.0
36,McPherson Square,7812,94,Van Dorn Street,10352,4.45,3.45,2.2,11.06,29.0
36,McPherson Square,7812,9,Van Ness-UDC,4941,2.35,1.9,1.15,3.79,16.0
36,McPherson Square,7812,103,Vienna/Fairfax-GMU,11610,5.2,3.5,2.6,13.66,29.0
36,McPherson Square,7812,98,Virginia Square-GMU,12922,2.45,1.95,1.2,4.14,12.0
36,McPherson Square,7812,83,Waterfront,7376,2.1,1.7,1.05,2.18,14.0
36,McPherson Square,7812,101,West Falls Church-VT/UVA,14118,3.85,2.75,1.9,8.92,21.0
36,McPherson Square,7812,77,West Hyattsville,11886,3.1,2.05,1.55,6.2,24.0
36,McPherson Square,7812,33,Wheaton,4271,4.4,3.45,2.2,10.9,31.0
36,McPherson Square,7812,15,White Flint,22094,4.65,3.5,2.3,11.79,30.0
36,McPherson Square,7812,7,Woodley Park-Zoo/Adams Morgan,4905,2.1,1.7,1.05,2.46,12.0
38,Farragut West,7932,92,Addison Road-Seat Pleasant,13107,3.85,2.75,1.9,8.86,25.0
38,Farragut West,7932,85,Anacostia,6751,2.45,1.95,1.2,4.1,19.0
38,Farragut West,7932,81,Archives-Navy Memorial-Penn Quarter,7477,2.1,1.7,1.05,1.31,15.0
38,Farragut West,7932,42,Arlington Cemetery,12926,2.1,1.7,1.05,2.25,7.0
38,Farragut West,7932,99,Ballston-MU,12631,2.5,2.0,1.25,4.32,13.0
38,Farragut West,7932,90,Benning Road,4613,3.15,2.05,1.55,6.42,19.0
38,Farragut West,7932,12,Bethesda,4387,3.4,2.7,1.7,7.3,24.0
38,Farragut West,7932,47,Braddock Road,13986,3.5,2.75,1.75,7.56,26.0
38,Farragut West,7932,89,Branch Ave,21110,4.1,2.75,2.05,9.76,32.0
38,Farragut West,7932,27,Brookland-CUA,4710,2.45,1.95,1.2,4.04,16.0
38,Farragut West,7932,91,Capitol Heights,1305,3.55,2.75,1.75,7.88,22.0
38,Farragut West,7932,59,Capitol South,12900,2.1,1.7,1.05,2.57,11.0
38,Farragut West,7932,66,Cheverly,999,3.55,2.75,1.75,7.84,23.0
38,Farragut West,7932,97,Clarendon,12648,2.2,1.75,1.1,3.3,9.0
38,Farragut West,7932,8,Cleveland Park,4912,2.2,1.75,1.1,3.27,15.0
38,Farragut West,7932,79,College Park-U of MD,11733,4.05,2.75,2.0,9.5,31.0
38,Farragut West,7932,75,Columbia Heights,25552,2.1,1.7,1.05,2.63,23.0
38,Farragut West,7932,86,Congress Heights,4655,2.85,2.05,1.4,5.35,22.0
38,Farragut West,7932,96,Court House,12488,2.1,1.7,1.05,2.8,7.0
38,Farragut West,7932,45,Crystal City,9720,2.5,2.0,1.25,4.26,13.0
38,Farragut West,7932,65,Deanwood,5030,3.25,2.05,1.6,6.73,21.0
38,Farragut West,7932,102,Dunn Loring-Merrifield,11602,4.4,3.4,2.2,10.8,24.0
38,Farragut West,7932,6,Dupont Circle,4956,2.1,1.7,1.05,1.37,11.0
38,Farragut West,7932,100,East Falls Church,12282,3.25,2.05,1.6,6.68,17.0
38,Farragut West,7932,60,Eastern Market,6479,2.1,1.7,1.05,3.05,13.0
38,Farragut West,7932,49,Eisenhower Avenue,9880,3.85,2.75,1.9,8.79,30.0
38,Farragut West,7932,4,Farragut North,5635,2.1,1.7,1.05,0.88,9.0
38,Farragut West,7932,58,Federal Center SW,7333,2.1,1.7,1.05,2.05,9.0
38,Farragut West,7932,53,Federal Triangle,7671,2.1,1.7,1.05,0.99,3.0
38,Farragut West,7932,40,Foggy Bottom-GWU,8040,2.1,1.7,1.05,0.53,2.0
38,Farragut West,7932,32,Forest Glen,21029,4.05,2.75,2.0,9.49,28.0
38,Farragut West,7932,28,Fort Totten,5305,2.75,2.05,1.35,5.09,19.0
38,Farragut West,7932,95,Franconia-Springfield,14816,5.4,3.5,2.7,14.35,33.0
38,Farragut West,7932,11,Friendship Heights,4364,2.9,2.05,1.45,5.61,21.0
38,Farragut West,7932,21,Gallery Pl-Chinatown,7474,2.1,1.7,1.05,1.05,8.0
38,Farragut West,7932,76,Georgia Ave-Petworth,25553,2.2,1.8,1.1,3.35,26.0
38,Farragut West,7932,34,Glenmont,16051,4.95,3.5,2.45,12.8,35.0
38,Farragut West,7932,80,Greenbelt,11731,4.7,3.5,2.35,11.85,34.0
38,Farragut West,7932,14,Grosvenor-Strathmore,3542,4.3,3.35,2.15,10.53,29.0
38,Farragut West,7932,50,Huntington,10776,3.95,2.75,1.95,9.3,31.0
38,Farragut West,7932,23,Judiciary Square,12874,2.1,1.7,1.05,1.41,9.0
38,Farragut West,7932,48,King St-Old Town,13995,3.65,2.75,1.8,8.17,28.0
38,Farragut West,7932,82,L'Enfant Plaza,5017,2.1,1.7,1.05,1.77,7.0
38,Farragut West,7932,67,Landover,2124,4.05,2.75,2.0,9.54,26.0
38,Farragut West,7932,109,Largo Town Center,4697,4.6,3.5,2.3,11.59,31.0
38,Farragut West,7932,36,McPherson Square,7812,2.1,1.7,1.05,0.38,1.0
38,Farragut West,7932,13,Medical Center,2640,3.7,2.75,1.85,8.33,26.0
38,Farragut West,7932,1,Metro Center,7588,2.1,1.7,1.05,0.77,2.0
38,Farragut West,7932,64,Minnesota Ave,25426,3.05,2.05,1.5,5.96,19.0
38,Farragut West,7932,110,Morgan Boulevard,4664,4.25,3.3,2.1,10.33,28.0
38,Farragut West,7932,70,Mt Vernon Sq 7th St-Convention Center,10344,2.1,1.7,1.05,1.24,18.0
38,Farragut West,7932,84,Navy Yard-Ballpark,5759,2.1,1.7,1.05,3.0,17.0
38,Farragut West,7932,87,Naylor Road,7686,3.35,2.05,1.65,7.0,27.0
38,Farragut West,7932,68,New Carrollton,2658,4.45,3.45,2.2,10.92,29.0
38,Farragut West,7932,108,NoMa-Gallaudet,4567,2.1,1.7,1.05,2.42,12.0
38,Farragut West,7932,43,Pentagon,12928,2.2,1.75,1.1,3.24,10.0
38,Farragut West,7932,44,Pentagon City,12930,2.35,1.9,1.15,3.83,11.0
38,Farragut West,7932,61,Potomac Ave,6553,2.3,1.85,1.15,3.67,15.0
38,Farragut West,7932,78,Prince George's Plaza,3034,3.5,2.75,1.75,7.66,28.0
38,Farragut West,7932,26,Rhode Island Ave-Brentwood,6671,2.2,1.8,1.1,3.34,14.0
38,Farragut West,7932,17,Rockville,7993,5.55,3.5,2.75,14.96,37.0
38,Farragut West,7932,93,Ronald Reagan Washington National Airport,9838,2.65,2.05,1.3,4.67,16.0
38,Farragut West,7932,41,Rosslyn,11332,2.1,1.7,1.05,1.78,5.0
38,Farragut West,7932,18,Shady Grove,9360,5.75,3.5,2.85,17.62,41.0
38,Farragut West,7932,72,Shaw-Howard U,308,2.1,1.7,1.05,1.6,19.0
38,Farragut West,7932,31,Silver Spring,20078,3.6,2.75,1.8,7.92,25.0
38,Farragut West,7932,54,Smithsonian,12906,2.1,1.7,1.05,1.31,5.0
38,Farragut West,7932,107,Southern Avenue,7681,3.1,2.05,1.55,6.26,24.0
38,Farragut West,7932,63,Stadium-Armory,5110,2.45,2.0,1.2,4.17,16.0
38,Farragut West,7932,88,Suitland,10142,3.7,2.75,1.85,8.34,29.0
38,Farragut West,7932,29,Takoma,6963,3.25,2.05,1.6,6.66,22.0
38,Farragut West,7932,10,Tenleytown-AU,5660,2.7,2.05,1.35,4.84,19.0
38,Farragut West,7932,16,Twinbrook,3969,5.0,3.5,2.5,13.01,34.0
38,Farragut West,7932,73,U Street/African-Amer Civil War Memorial/Cardozo,1418,2.1,1.7,1.05,1.83,21.0
38,Farragut West,7932,25,Union Station,12872,2.1,1.7,1.05,1.98,11.0
38,Farragut West,7932,94,Van Dorn Street,10352,4.45,3.45,2.2,11.03,28.0
38,Farragut West,7932,9,Van Ness-UDC,4941,2.4,1.9,1.2,3.9,17.0
38,Farragut West,7932,103,Vienna/Fairfax-GMU,11610,5.1,3.5,2.55,13.29,28.0
38,Farragut West,7932,98,Virginia Square-GMU,12922,2.35,1.9,1.15,3.77,11.0
38,Farragut West,7932,83,Waterfront,7376,2.1,1.7,1.05,2.47,15.0
38,Farragut West,7932,101,West Falls Church-VT/UVA,14118,3.75,2.75,1.85,8.54,20.0
38,Farragut West,7932,77,West Hyattsville,11886,3.2,2.05,1.6,6.52,25.0
38,Farragut West,7932,33,Wheaton,4271,4.45,3.5,2.2,11.08,32.0
38,Farragut West,7932,15,White Flint,22094,4.7,3.5,2.35,11.91,31.0
38,Farragut West,7932,7,Woodley Park-Zoo/Adams Morgan,4905,2.1,1.7,1.05,2.56,13.0
40,Foggy Bottom-GWU,8040,92,Addison Road-Seat Pleasant,13107,4.0,2.75,2.0,9.38,33.0
40,Foggy Bottom-GWU,8040,85,Anacostia,6751,2.6,2.05,1.3,4.53,21.0
40,Foggy Bottom-GWU,8040,81,Archives-Navy Memorial-Penn Quarter,7477,2.1,1.7,1.05,1.8,17.0
40,Foggy Bottom-GWU,8040,42,Arlington Cemetery,12926,2.1,1.7,1.05,1.8,5.0
40,Foggy Bottom-GWU,8040,99,Ballston-MU,12631,2.35,1.9,1.15,3.8,11.0
40,Foggy Bottom-GWU,8040,90,Benning Road,4613,3.3,2.05,1.65,6.94,21.0
40,Foggy Bottom-GWU,8040,12,Bethesda,4387,3.45,2.7,1.7,7.48,26.0
40,Foggy Bottom-GWU,8040,47,Braddock Road,13986,3.4,2.7,1.7,7.26,24.0
40,Foggy Bottom-GWU,8040,89,Branch Ave,21110,4.25,3.3,2.1,10.22,34.0
40,Foggy Bottom-GWU,8040,27,Brookland-CUA,4710,2.6,2.05,1.3,4.52,18.0
40,Foggy Bottom-GWU,8040,91,Capitol Heights,1305,3.7,2.75,1.85,8.4,24.0
40,Foggy Bottom-GWU,8040,59,Capitol South,12900,2.1,1.7,1.05,3.06,13.0
40,Foggy Bottom-GWU,8040,66,Cheverly,999,3.7,2.75,1.85,8.36,25.0
40,Foggy Bottom-GWU,8040,97,Clarendon,12648,2.1,1.7,1.05,2.79,7.0
40,Foggy Bottom-GWU,8040,8,Cleveland Park,4912,2.25,1.8,1.1,3.48,17.0
40,Foggy Bottom-GWU,8040,79,College Park-U of MD,11733,4.15,2.75,2.05,9.98,33.0
40,Foggy Bottom-GWU,8040,75,Columbia Heights,25552,2.1,1.7,1.05,3.01,23.0
40,Foggy Bottom-GWU,8040,86,Congress Heights,4655,3.0,2.05,1.5,5.77,24.0
40,Foggy Bottom-GWU,8040,96,Court House,12488,2.1,1.7,1.05,2.28,5.0
40,Foggy Bottom-GWU,8040,45,Crystal City,9720,2.4,1.95,1.2,3.95,11.0
40,Foggy Bottom-GWU,8040,65,Deanwood,5030,3.4,2.65,1.7,7.25,23.0
40,Foggy Bottom-GWU,8040,102,Dunn Loring-Merrifield,11602,4.25,3.3,2.1,10.28,22.0
40,Foggy Bottom-GWU,8040,6,Dupont Circle,4956,2.1,1.7,1.05,1.69,13.0
40,Foggy Bottom-GWU,8040,100,East Falls Church,12282,3.1,2.05,1.55,6.16,15.0
40,Foggy Bottom-GWU,8040,60,Eastern Market,6479,2.25,1.85,1.1,3.55,15.0
40,Foggy Bottom-GWU,8040,49,Eisenhower Avenue,9880,3.75,2.75,1.85,8.46,28.0
40,Foggy Bottom-GWU,8040,4,Farragut North,5635,2.1,1.7,1.05,1.37,11.0
40,Foggy Bottom-GWU,8040,38,Farragut West,7932,2.1,1.7,1.05,0.53,2.0
40,Foggy Bottom-GWU,8040,58,Federal Center SW,7333,2.1,1.7,1.05,2.51,11.0
40,Foggy Bottom-GWU,8040,53,Federal Triangle,7671,2.1,1.7,1.05,1.47,5.0
40,Foggy Bottom-GWU,8040,32,Forest Glen,21029,4.1,2.75,2.05,9.78,30.0
40,Foggy Bottom-GWU,8040,28,Fort Totten,5305,2.9,2.05,1.45,5.52,21.0
40,Foggy Bottom-GWU,8040,95,Franconia-Springfield,14816,5.25,3.5,2.6,13.92,31.0
40,Foggy Bottom-GWU,8040,11,Friendship Heights,4364,3.0,2.05,1.5,5.77,23.0
40,Foggy Bottom-GWU,8040,21,Gallery Pl-Chinatown,7474,2.1,1.7,1.05,1.57,10.0
40,Foggy Bottom-GWU,8040,76,Georgia Ave-Petworth,25553,2.35,1.9,1.15,3.74,26.0
40,Foggy Bottom-GWU,8040,34,Glenmont,16051,5.05,3.5,2.5,13.09,37.0
40,Foggy Bottom-GWU,8040,80,Greenbelt,11731,4.8,3.5,2.4,12.31,36.0
40,Foggy Bottom-GWU,8040,14,Grosvenor-Strathmore,3542,4.35,3.4,2.15,10.73,31.0
40,Foggy Bottom-GWU,8040,50,Huntington,10776,3.9,2.75,1.95,8.96,29.0
40,Foggy Bottom-GWU,8040,23,Judiciary Square,12874,2.1,1.7,1.05,1.93,11.0
40,Foggy Bottom-GWU,8040,48,King St-Old Town,13995,3.55,2.75,1.75,7.85,26.0
40,Foggy Bottom-GWU,8040,82,L'Enfant Plaza,5017,2.1,1.7,1.05,2.21,9.0
40,Foggy Bottom-GWU,8040,67,Landover,2124,4.2,3.25,2.1,10.06,28.0
40,Foggy Bottom-GWU,8040,109,Largo Town Center,4697,4.75,3.5,2.35,12.14,39.0
40,Foggy Bottom-GWU,8040,36,McPherson Square,7812,2.1,1.7,1.05,0.91,3.0
40,Foggy Bottom-GWU,8040,13,Medical Center,2640,3.75,2.75,1.85,8.52,28.0
40,Foggy Bottom-GWU,8040,1,Metro Center,7588,2.1,1.7,1.05,1.28,4.0
40,Foggy Bottom-GWU,8040,64,Minnesota Ave,25426,3.2,2.05,1.6,6.49,21.0
40,Foggy Bottom-GWU,8040,110,Morgan Boulevard,4664,4.4,3.45,2.2,10.87,36.0
40,Foggy Bottom-GWU,8040,70,Mt Vernon Sq 7th St-Convention Center,10344,2.1,1.7,1.05,1.76,18.0
40,Foggy Bottom-GWU,8040,84,Navy Yard-Ballpark,5759,2.25,1.8,1.1,3.45,19.0
40,Foggy Bottom-GWU,8040,87,Naylor Road,7686,3.45,2.7,1.7,7.47,29.0
40,Foggy Bottom-GWU,8040,68,New Carrollton,2658,4.55,3.5,2.25,11.43,31.0
40,Foggy Bottom-GWU,8040,108,NoMa-Gallaudet,4567,2.1,1.7,1.05,2.96,17.0
40,Foggy Bottom-GWU,8040,43,Pentagon,12928,2.1,1.7,1.05,2.9,8.0
40,Foggy Bottom-GWU,8040,44,Pentagon City,12930,2.25,1.8,1.1,3.47,9.0
